Subject Name,Subject Code,Primary Info,Credit Points,Subject Url
Arabic 4,ARBC20005,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/arbc20005
Arabic 3,ARBC10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/arbc10001
Writing Identity and Difference,CWRI20012,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/cwri20012
Intensive Beginners Latin,CLAS20021,"Offered Summer Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/clas20021
Australian Art,AHIS20002,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ahis20002
Australian Foreign Policy,POLS30019,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/pols30019
Nutrition Policy and Public Health,NUTR30001,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/nutr30001
Hebrew 2,HEBR10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/hebr10002
"Rock, Pop & Resistance",SPAN20016,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/span20016
Performance and the World,ENGL30048,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/engl30048
A History of Sexualities,HIST30004,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hist30004
Science and Society,HPSC30023,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hpsc30023
Asian Century: Meaning and Impact,ASIA10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/asia10002
Experimental Animal Behaviour,ZOOL30007,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/zool30007
"Language, Society and Culture",LING20010,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ling20010
German 5,GERM20007,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/germ20007
Ancient Egyptian 1,ANCW10006,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ancw10006
Chinese 9,CHIN10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chin10001
Thinking Scientifically,SCIE20001,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/scie20001
"Local Sites, Global Connections",GEOG30027,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/geog30027
"Literature, Environment, Crisis",ENGL30047,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/engl30047
Understanding Islam and Muslim Societies,ISLM10003,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/islm10003
Italian 2,ITAL10005,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ital10005
Japanese 5,JAPN10003,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/japn10003
Latin 5,CLAS30013,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/clas30013
Phonology,LING30002,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ling30002
Minds and Madness,HPSC30019,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hpsc30019
Great Chinese Classics,CHIN30011,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chin30011
Cold War Cultures in Asia,HIST30066,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hist30066
German 8,GERM30022,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/germ30022
"Work, Labour and Society",SOCI30015,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/soci30015
Race and Gender: Philosophical Issues,PHIL30052,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/phil30052
Fire in the Australian Landscape,FRST20015,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/frst20015
Italian 4,ITAL10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ital10002
Chinese 5,CHIN30008,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chin30008
Ancient Greek 4,CLAS10021,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/clas10021
Principles of Chemical Biology,CHEM20026,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chem20026
Translation: Intercultural Indonesian,INDO20016,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indo20016
Chinese Economic Documents,CHIN30012,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chin30012
"Gender in History, 1800 to the Present",HIST20090,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hist20090
Field Archaeology,ANCW30025,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/ancw30025
Comparative Politics,POLS20023,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/pols20023
Analysis of Contemporary Chinese Society,CHIN20021,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20021
Media Industries & Technological Change,MECM30004,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mecm30004
Chinese 3,CHIN10015,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chin10015
US and the World: Rise of a Superpower,HIST30065,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hist30065
Australian Indigenous Politics,MULT20008,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mult20008
Poetry and Poetics of Writing Back,CWRI30006,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/cwri30006
Digital Technology and Social Change,SOCI30012,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/soci30012
Popular Culture: From K-pop to Selfies,CULS20018,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/culs20018
German 4,GERM10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/germ10002
Technology & Contemporary Life,HPSC20009,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hpsc20009
Spanish 5,SPAN20018,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/span20018
Wakanda: African Futures in Education,EDUC30076,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/educ30076
"Literature, Adaptation, Media",ENGL20031,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/engl20031
Approaches to Media Research,MECM20011,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mecm20011
Knowledge and Reality,PHIL20047,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phil20047
Exploring Latin America,SPAN30021,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/span30021
Diversity: Identities in Indonesia,INDO20014,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indo20014
Philosophy of Science,HPSC20026,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hpsc20026
Sustainability: hope for the Earth?,UNIB10024,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/unib10024
Australian Indigenous Public Policy,MULT30017,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/mult30017
Italian 7,ITAL10009,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ital10009
Sociology of Culture,SOCI20016,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/soci20016
Music in Australia,MUSI30269,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/musi30269
Living in a Risk Society,SOCI30009,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/soci30009
Contemporary Japan,JAPN20005,"Offered Semester 1, Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/japn20005
Tales of Muslim Spain,SPAN20026,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/span20026
Translation: Intercultural Indonesian,INDO30019,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/indo30019
Italian 3,ITAL10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ital10001
Living and Dying in the Roman World,ANCW20026,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/ancw20026
Racial Literacy: Indigeneity & Whiteness,INDG20004,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indg20004
The Australian Imaginary,ENGL20009,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/engl20009
Chinese 8,CHIN10004,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chin10004
"Sex, Gender and Culture",GEND10001,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/gend10001
Human Rights in Asia and the Middle East,ASIA20007,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/asia20007
Interpreting Australian Landscape Design,LARC30002,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/larc30002
Cooking up the Nation,SPAN30019,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/span30019
Auditory Neuroscience,NEUR30007,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/neur30007
Law in Society,CRIM10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/crim10002
Sexualising Society,SOCI20017,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/soci20017
Indonesian Languages in Social Context,INDO20019,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/indo20019
Popular Music Studies,MUSI20227,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/musi20227
Hebrew 3,HEBR10005,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/hebr10005
Korean 1,KORE10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/kore10001
A History of Nature,HPSC20002,"Offered Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hpsc20002
Diversity: Identities in Indonesia,INDO10011,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/indo10011
Plant Breeding and Genetics,AGRI30048,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/agri30048
"Poetry, Love, and Death",ENGL20032,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/engl20032
Cognitive Psychology,PSYC20007,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/psyc20007
Venice and Cultures of Consumption,HIST20052,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/hist20052
Elements of Quantum Computing,MULT20015,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mult20015
Australian Politics,POLS10001,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/pols10001
"Corruption, Transparency and Politics",PPMN10003,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/ppmn10003
Chinese Economic Documents,CHIN20009,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20009
Arabic 5,ARBC30004,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/arbc30004
Law and Cultural Industries,LAWS30031,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/laws30031
Modern and Contemporary Theatre,ENGL20030,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/engl20030
Advanced Seminar in Chinese,CHIN30007,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chin30007
Britain's Empire: Power and Resistance,HIST20089,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hist20089
Indigenous Education in Community,EDUC20082,"Offered February, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/educ20082
Classical Mythology,ANCW20015,"Offered Semester 1, Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ancw20015
Modern and Contemporary Chinese Art,AHIS20022,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/ahis20022
Japanese through the Media,JAPN30004,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/japn30004
Public Policy: Advocating for Change,PPMN10002,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/ppmn10002
Indigenous Treaties and Titles,INDG20001,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indg20001
"Families, Relationships and Society",SOCI20018,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/soci20018
American Politics,POLS30030,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/pols30030
Gothic Fictions,ENGL30013,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/engl30013
"Power, Ideology and Inequality",ANTH30005,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/anth30005
Intensive Ancient Greek 1,CLAS20035,"Offered Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/clas20035
Witch-Hunting in European Societies,HIST20080,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/hist20080
From Page to Stage: French Theatre,FREN30020,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fren30020
Astrophysics,PHYC30019,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/phyc30019
Spanish 5,SPAN30014,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/span30014
French 7,FREN20019,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20019
French 6,FREN10007,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/fren10007
Eurovisions,EURO10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/euro10002
Islam and Ethics: Doctrines and Debates,ISLM30003,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/islm30003
International Gender Politics,POLS30015,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/pols30015
To Hell with Dante,ITAL30007,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ital30007
Indonesia in the World,INDO20017,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indo20017
Chinese 7,CHIN20027,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20027
Consultants and Government,PADM10001,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/padm10001
Reactivity and Mechanism,CHEM30016,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chem30016
German Cultural Studies A,GERM20006,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/germ20006
Hebrew 5,HEBR20007,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hebr20007
Post-Conflict Development and Difference,GEOG20012,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/geog20012
Linear Statistical Models,MAST30025,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mast30025
Spanish 3,SPAN10003,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/span10003
Indigenous People & Ecological Collapse,INDG20002,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indg20002
German 7,GERM30021,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/germ30021
Global Youth,GEOG10003,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/geog10003
Managing Justice: Agencies and the State,CRIM30010,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/crim30010
Italian 1 (Intensive),ITAL10008,"Offered Winter Term, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ital10008
Survey Design and Analysis,SOCI30013,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/soci30013
German 10,GERM20010,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/germ20010
Ancient Greek 6,CLAS20014,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/clas20014
Avant-Garde and Postmodern Art,AHIS20020,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ahis20020
Romancing the Medieval,ENGL30046,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/engl30046
French 4,FREN10003,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/fren10003
Reading Japanese Literature,JAPN20011,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/japn20011
"Gender, Sexuality and Power",GEND20001,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/gend20001
Taiwan & Beyond: Chinese Settler Culture,CHIN30002,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chin30002
German 5,GERM30005,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/germ30005
Italian 8,ITAL20003,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ital20003
Calculus 2: Advanced,MAST10021,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/mast10021
Global Environmental Politics,POLS30022,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/pols30022
Chinese 5,CHIN10017,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chin10017
Memory & Memoirs of 20th Century Europe,EURO30002,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/euro30002
Popular Fiction,ENGL30007,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/engl30007
Campaigns and Elections,POLS30032,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/pols30032
Gender in Hispanic Cultures,SPAN30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/span30001
Korean Politics and Society,KORE30001,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/kore30001
Foundational Biology: Life's Complexity,BIOL10010,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/biol10010
Diversity: Identities in Indonesia,INDO30018,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/indo30018
China Since Mao,CHIN20008,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20008
Intercultural Communication,LING10002,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ling10002
Terrorism: Shifting Paradigms,CRIM20008,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/crim20008
Media and Society,MECM10003,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/mecm10003
Latin 3,CLAS20029,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/clas20029
Immigration and Identity,FREN30017,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fren30017
Hebrew 5,HEBR30003,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hebr30003
Russian 5,RUSS30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/russ30001
Hitler's Germany and Fascism,HIST30010,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hist30010
Foundations of Physics,PHYC10009,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/phyc10009
Korean 3,KORE20003,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/kore20003
The Ethics of Capitalism,PHIL20044,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phil20044
Chinese Studies: Culture and Empire,CHIN20007,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20007
Hebrew 4,HEBR20006,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hebr20006
French Translation,FREN30006,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fren30006
Dictators & Democrats: The Modern World,HIST10015,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/hist10015
European Integration: Politics of the EU,POLS30018,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/pols30018
Chinese 10,CHIN20013,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20013
The Age of Alexander the Great,ANCW30016,"Offered Summer Term, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ancw30016
Egypt Under the Pharaohs with the NGV,ANCW20003,"Offered Winter Term, August, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ancw20003
The World Since World War II,HIST10012,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/hist10012
Anthropology: Studying Self and Other,ANTH10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/anth10001
French Translation,FREN20004,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20004
Mobile Worlds,GEOG30028,"Offered February, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/geog30028
Hebrew 1,HEBR10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/hebr10001
Ancient Greek 5,CLAS20013,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/clas20013
Discourse & Pragmatics,LING30004,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ling30004
"Africa: Environment, Development, People",GEOG30024,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/geog30024
Italian 5,ITAL20011,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ital20011
The Rise of the Novel,FREN30012,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fren30012
Design and Property Industry Studies,PROP20003,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/prop20003
Signs and Symbols in Japanese,JAPN20009,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/japn20009
Chinese Cinema,CHIN30018,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chin30018
Plato to Einstein: A History of Science,HPSC10001,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/hpsc10001
Technologies of Sex,GEND20010,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/gend20010
Spanish 6,SPAN20019,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/span20019
Chinese 7,CHIN30025,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chin30025
Psychological Science: Theory & Practice,PSYC30021,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/psyc30021
Romanticism to Decadence: French Novels,FREN20003,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/fren20003
Metric and Hilbert Spaces,MAST30026,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mast30026
"India: Environment, Politics and Society",GEOG20018,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/geog20018
Thinking Tools for Wicked Problems,UNIB10019,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/unib10019
Chinese News Analysis,CHIN30003,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chin30003
Indigenous History,HIST20088,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/hist20088
Hollywood and Entertainment,SCRN20011,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/scrn20011
Art Cinema and the Love Story,SCRN30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/scrn30001
Classical Sociological Theory,SOTH20002,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/soth20002
Linear Algebra: Advanced,MAST10022,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/mast10022
Korean 3,KORE10003,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/kore10003
History of Early Modern Philosophy,PHIL20043,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/phil20043
Biological Psychology,PSYC20006,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/psyc20006
Italian 9,ITAL30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ital30001
Art and the Botanical,FINA20044,"Offered Summer Term, February, Semester 1, Winter Term, July, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fina20044
Sustainable Management of Design Assets,PROP30002,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/prop30002
Anthropology of Gender and Sexuality,ANTH20008,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/anth20008
The Renaissance in Italy,HIST30006,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/hist30006
Global Inequalities In The Anthropocene,GEOG20011,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/geog20011
"Law, Justice and Social Change",CRIM20010,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/crim20010
Italian 8,ITAL30016,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ital30016
French 3,FREN20015,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20015
Italian 6,ITAL30014,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ital30014
Probability for Inference,MAST30020,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mast30020
Screening Europe: Image and Identity,EURO30004,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/euro30004
Intensive Beginners Latin,CLAS30004,"Offered Summer Term, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/clas30004
German 3,GERM10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/germ10001
Art and Revolution,AHIS20016,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ahis20016
Critical Analytical Skills,MULT20003,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mult20003
Intensive Spanish 3 & 4,SPAN20027,"Offered Summer Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/span20027
Community Volunteering - Global,MULT20014,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/mult20014
Korean 4,KORE20004,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/kore20004
Freedom and Equality Across Borders,PHIL20045,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/phil20045
Insects Shaping Society,UNIB10018,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/unib10018
Chinese 8,CHIN30026,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chin30026
