Subject Name,Subject Code,Primary Info,Credit Points,Subject Url
Analysing Professional Communication,MECM20012,"Offered Summer Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mecm20012
Knowledge and Reality,PHIL20047,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phil20047
Australia Now,MULT20013,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/mult20013
Research Methods for Planners,PLAN30003,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/plan30003
"Music, Mind & Wellbeing",MUSI20225,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20225
China Since Mao,CHIN20008,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20008
Creative Writing: Poetry and Fiction,CWRI10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/cwri10001
Russian 3,RUSS20004,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/russ20004
Corporate Power and White Collar Crime,CRIM30005,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/crim30005
Media and Society,MECM10003,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/mecm10003
Latin 3,CLAS20029,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/clas20029
Variation in Japanese Language,JAPN10010,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/japn10010
Ancient Egyptian 4,ANCW20024,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ancw20024
Hispanic Cultural Studies,SPAN20001,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/span20001
Indonesian Literature and Film,INDO10012,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/indo10012
German 6,GERM10007,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/germ10007
Chinese Politics and Society,POLS30011,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/pols30011
Clear Speech and Communication,THTR10019,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/thtr10019
Italian 7,ITAL10009,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ital10009
Sociology of Culture,SOCI20016,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/soci20016
Agribusiness Marketing & Value Chains,AGRI30040,"Offered July, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/agri30040
Music in Australia,MUSI30269,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/musi30269
"Science, Philosophy and Society",HPSC10002,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/hpsc10002
French 2,FREN10005,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/fren10005
Hitler's Germany and Fascism,HIST30010,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hist30010
Immigration and Identity,FREN30017,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fren30017
Russian 5,RUSS30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/russ30001
Japanese 8,JAPN10006,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/japn10006
Japanese Through the Media,JAPN20018,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/japn20018
Resource Management Economics,AGRI30043,"Offered February, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/agri30043
Cybercrime and Digital Criminology,CRIM20007,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/crim20007
"On Country, On Campus: Wurundjeri",INDG30003,"Offered Summer Term, Winter Term, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/indg30003
Roman Law in Context,ANCW30026,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/ancw30026
Introduction to Screen Studies,SCRN10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/scrn10001
Poetry,CWRI20007,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/cwri20007
French Cinema: The New Wave and Beyond,FREN20011,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/fren20011
International Politics,INTS10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ints10001
Indonesian Politics and Society,INDO20018,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indo20018
Contemporary Italy Study Abroad,ITAL30005,"Offered November, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ital30005
Intensive Akkadian 1,ANCW10008,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/ancw10008
French Travel Writing,FREN30014,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/fren30014
Topics in Popular Music Studies,MUSI30271,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/musi30271
French 1,FREN10004,"Offered Semester 1, Winter Term, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/fren10004
Chinese 9,CHIN20012,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20012
Indigenous Cultural Heritage,INDG30002,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/indg30002
Spanish 3,SPAN20002,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/span20002
Italian 1,ITAL10004,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ital10004
Criminal Law and Political Justice,CRIM20002,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/crim20002
Chinese 3,CHIN10015,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chin10015
Australian Indigenous Politics,MULT20008,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mult20008
"Young People, Crime and Justice",CRIM30011,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/crim30011
Contemporary Japan,JAPN20005,"Offered Semester 1, Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/japn20005
Tales of Muslim Spain,SPAN20026,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/span20026
Translation: Intercultural Indonesian,INDO30019,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/indo30019
Writing Videogames and Live Performance,CWRI30015,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/cwri30015
"Gender, Rights, and Power in History",HIST10017,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/hist10017
Japanese 7,JAPN10005,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/japn10005
Topics in Musicology,MUSI30270,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/musi30270
Ancient & Contemporary Indigenous Arts 2,AIND20012,"Offered Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/aind20012
Inside the City of Diversity,GEOG20008,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/geog20008
"Romanticism, Feminism, Revolution",ENGL20020,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/engl20020
Diversity: Identities in Indonesia,INDO20014,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indo20014
Ancient Egypt and Mesopotamia,ANCW10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ancw10001
A History of Nature,HPSC20002,"Offered Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hpsc20002
Diversity: Identities in Indonesia,INDO10011,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/indo10011
"Poetry, Love, and Death",ENGL20032,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/engl20032
Italian 2,ITAL10005,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ital10005
Venice and Cultures of Consumption,HIST20052,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/hist20052
Australian Politics,POLS10001,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/pols10001
"Corruption, Transparency and Politics",PPMN10003,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/ppmn10003
Chinese Economic Documents,CHIN20009,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20009
Arabic 5,ARBC30004,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/arbc30004
Accounting Information: Risks & Controls,ACCT20007,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/acct20007
Law and Cultural Industries,LAWS30031,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/laws30031
Modern and Contemporary Theatre,ENGL20030,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/engl20030
Advanced Seminar in Chinese,CHIN30007,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chin30007
Britain's Empire: Power and Resistance,HIST20089,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hist20089
Indigenous Education in Community,EDUC20082,"Offered February, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/educ20082
Classical Mythology,ANCW20015,"Offered Semester 1, Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ancw20015
A Taste of Europe: Melbourne Intensive,EURO20007,"Offered February, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/euro20007
Feminism,PHIL20046,"Offered Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phil20046
Practical Archaeology,ANCW30023,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/ancw30023
"Self, Culture and Society",ANTH20012,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/anth20012
Dancing the Dance 3: Dance for Video,DNCE20033,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/dnce20033
Environmental Design in Housing,ARCH30004,"Offered Summer Term, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/arch30004
Technologies of Sex,GEND20010,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/gend20010
Spanish 6,SPAN30015,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/span30015
Islam in the Modern World,ISLM10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/islm10002
Controversies in Australian History,HIST30064,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hist30064
Europe and its Others,EURO30005,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/euro30005
"Gender in History, 1800 to the Present",HIST20090,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hist20090
Field Archaeology,ANCW30025,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/ancw30025
Comparative Politics,POLS20023,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/pols20023
Analysis of Contemporary Chinese Society,CHIN20021,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20021
To Hell with Dante,ITAL30007,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ital30007
Indonesia in the World,INDO20017,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indo20017
Chinese 7,CHIN20027,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20027
Hebrew 5,HEBR20007,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hebr20007
Post-Conflict Development and Difference,GEOG20012,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/geog20012
Managing Justice: Agencies and the State,CRIM30010,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/crim30010
Italian 1 (Intensive),ITAL10008,"Offered Winter Term, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ital10008
"Myth, Art and Empire: Greece and Rome",ANCW10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ancw10002
French 4,FREN20017,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20017
Survey Design and Analysis,SOCI30013,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/soci30013
Introduction to Indigenous Education,EDUC10060,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/educ10060
Poetry and Poetics of Writing Back,CWRI30006,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/cwri30006
Digital Technology and Social Change,SOCI30012,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/soci30012
Popular Culture: From K-pop to Selfies,CULS20018,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/culs20018
German 4,GERM10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/germ10002
Technology & Contemporary Life,HPSC20009,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hpsc20009
German 10,GERM20010,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/germ20010
The Rise and Fall of the Roman Republic,ANCW20019,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ancw20019
Ancient Greek 6,CLAS20014,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/clas20014
Avant-Garde and Postmodern Art,AHIS20020,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ahis20020
Romancing the Medieval,ENGL30046,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/engl30046
French 4,FREN10003,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/fren10003
Reading Japanese Literature,JAPN20011,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/japn20011
"Gender, Sexuality and Power",GEND20001,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/gend20001
Taiwan & Beyond: Chinese Settler Culture,CHIN30002,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chin30002
German 5,GERM30005,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/germ30005
Italian 8,ITAL20003,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ital20003
Global Environmental Politics,POLS30022,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/pols30022
Chinese 5,CHIN10017,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chin10017
Memory & Memoirs of 20th Century Europe,EURO30002,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/euro30002
Popular Fiction,ENGL30007,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/engl30007
Campaigns and Elections,POLS30032,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/pols30032
Gender in Hispanic Cultures,SPAN30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/span30001
Ancient Greek 1,CLAS10004,"Offered Semester 1, Winter Term, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/clas10004
"Collaborative Animal, Human & Eco-Health",UNIB20020,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/unib20020
Understanding Islam and Muslim Societies,ISLM10003,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/islm10003
Japanese 5,JAPN10003,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/japn10003
Latin 5,CLAS30013,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/clas30013
Phonology,LING30002,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ling30002
Terrorism: Shifting Paradigms,CRIM20008,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/crim20008
Hebrew 5,HEBR30003,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hebr30003
Modern and Contemporary Chinese Art,AHIS20022,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/ahis20022
Korean 3,KORE20003,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/kore20003
The Ethics of Capitalism,PHIL20044,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phil20044
Chinese Studies: Culture and Empire,CHIN20007,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20007
Hebrew 4,HEBR20006,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hebr20006
French Translation,FREN30006,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fren30006
Dictators & Democrats: The Modern World,HIST10015,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/hist10015
European Integration: Politics of the EU,POLS30018,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/pols30018
Chinese 10,CHIN20013,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20013
The Age of Alexander the Great,ANCW30016,"Offered Summer Term, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ancw30016
Modern Israel: Good Bad and Disputed,JEWI20007,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/jewi20007
The World Since World War II,HIST10012,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/hist10012
French Travel Writing,FREN20012,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/fren20012
Egypt Under the Pharaohs with the NGV,ANCW20003,"Offered Winter Term, August, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ancw20003
Anthropology: Studying Self and Other,ANTH10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/anth10001
French Translation,FREN20004,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20004
Mobile Worlds,GEOG30028,"Offered February, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/geog30028
Hebrew 1,HEBR10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/hebr10001
Arabic 7,ARBC20002,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/arbc20002
Social Sustainability,SOCI30016,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/soci30016
Chinese 8,CHIN20028,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20028
"Protest & Politics: US History, 1945-Now",HIST20071,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hist20071
Gender Diversity in the Workplace,GEND30005,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/gend30005
The Theatre Experience,ENGL20034,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/engl20034
Great Chinese Classics,CHIN20006,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20006
Contemporary Aboriginal Art,AHIS30005,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ahis30005
Branding,GDES30002,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/gdes30002
Venice and Cultures of Consumption,HIST30051,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/hist30051
Italian 5,ITAL30013,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ital30013
Introduction to Japanese Communication,JAPN20002,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/japn20002
Democracy and its Dilemmas,POLS30033,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/pols30033
Phonetics,LING20005,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ling20005
Ancient Greek 2,CLAS10005,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/clas10005
Crime and Culture,CRIM30006,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/crim30006
Sport and the Law,LAWS20011,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/laws20011
Arabic in Context 2,ARBC30001,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/arbc30001
Arabic 3,ARBC20004,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/arbc20004
"India: Environment, Politics and Society",GEOG20018,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/geog20018
Thinking Tools for Wicked Problems,UNIB10019,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/unib10019
Chinese News Analysis,CHIN30003,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chin30003
Indigenous History,HIST20088,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/hist20088
Hollywood and Entertainment,SCRN20011,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/scrn20011
Art Cinema and the Love Story,SCRN30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/scrn30001
Classical Sociological Theory,SOTH20002,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/soth20002
Korean 3,KORE10003,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/kore10003
History of Early Modern Philosophy,PHIL20043,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/phil20043
Italian 9,ITAL30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ital30001
Art and the Botanical,FINA20044,"Offered Summer Term, February, Semester 1, Winter Term, July, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fina20044
Sustainable Management of Design Assets,PROP30002,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/prop30002
Anthropology of Gender and Sexuality,ANTH20008,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/anth20008
Intensive Beginners Latin,CLAS30004,"Offered Summer Term, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/clas30004
Italian 6,ITAL30014,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ital30014
Screening Europe: Image and Identity,EURO30004,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/euro30004
"Consumer Culture, Media and Lifestyle",CULS20014,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/culs20014
Arabic 6,ARBC20007,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/arbc20007
Art History: Theory and Controversy,AHIS10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ahis10001
Spanish 6,SPAN10008,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/span10008
Creative Non Fiction,CWRI20005,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/cwri20005
Ethical Theory,PHIL20008,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phil20008
The Rise of the Novel,FREN20010,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20010
German 8,GERM10009,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/germ10009
"Crisis, Culture and Resistance",ANTH30023,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/anth30023
European Renaissance Art,AHIS20011,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ahis20011
Global Histories of Indigenous Activism,HIST30074,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/hist30074
French 5,FREN20001,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20001
Arabic 7,ARBC30006,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/arbc30006
Lived Religion in an Uncertain World,ANTH30003,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/anth30003
Cooking up the Nation,SPAN20024,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/span20024
Underworld and Afterlife,ANCW30011,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ancw30011
Wines of the World,EURO30008,"Offered July, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/euro30008
Modernism and Avant Garde,ENGL20022,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/engl20022
Discourse & Pragmatics,LING30004,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ling30004
Ancient Greek 5,CLAS20013,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/clas20013
Scripts for Contemporary Theatre,CWRI20010,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/cwri20010
Arabic in Context 1,ARBC20001,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/arbc20001
Earth's Microbiomes,ERTH20004,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/erth20004
Entrepreneurship Principles and Tools,UNIB10022,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/unib10022
Politics and the Media,POLS20026,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/pols20026
Intensive Akkadian 2,ANCW10009,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/ancw10009
Total War: World War II,HIST20060,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hist20060
Planning Scenario and Policy Workshop,PLAN30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/plan30001
Logical Methods,PHIL20030,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phil20030
Translation: Intercultural Indonesian,INDO10013,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/indo10013
Indigenous Australia,INDG10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/indg10001
The French Pacific in a Global Context,FREN20021,"Offered Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20021
"Sport, Education and the Media",EDUC20068,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/educ20068
Latin 1,CLAS10006,"Offered Summer Term, Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/clas10006
Introduction to Screenwriting Practices,FLTV10023,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/fltv10023
The French Pacific in a Global Context,FREN30019,"Offered Winter Term, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fren30019
Matters of Taste: French Eating Cultures,FREN20013,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/fren20013
Spatial Modelling for Nature and People,GEOG30030,"Offered November, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/geog30030
Greek Philosophy,PHIL20040,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phil20040
