Subject Name,Subject Code,Primary Info,Credit Points,Subject Url
Indonesian 1,INDO10005,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/indo10005
Actuarial Modelling II,ACTL30002,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/actl30002
The Global Environment,EVSC10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/evsc10001
Introduction to Climate Change,UNIB10007,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/unib10007
Australian Wildlife Biology,ZOOL20004,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/zool20004
Principles of Neuroscience,NEUR30003,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/neur30003
Computational Economics and Business,ECON30025,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/econ30025
Discrete Mathematics,MAST30012,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mast30012
Work and Conflict in the Global Economy,IBUS30003,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/ibus30003
Managing Employee Relations,MGMT20009,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/mgmt20009
Biotechnology in Practice,BTCH30003,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/btch30003
"Creativity, Play and the Arts",EDUC10048,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/educ10048
Accelerated Mathematics 2,MAST10009,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/mast10009
Choir 2,MUSI10162,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/musi10162
Concepts of Childhood,EDUC20064,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/educ20064
Musics of the World,MUSI10227,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/musi10227
Plant Biodiversity,BOTA20002,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/bota20002
Economics of the Law,ECON30018,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/econ30018
Education and Social Movements,EDUC30074,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/educ30074
Trends in Personality& Social Psychology,PSYC30022,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/psyc30022
Cities Past and Future,PLAN10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/plan10001
Human Locomotor Systems,ANAT30007,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/anat30007
Chinese Business and Economy,IBUS30004,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/ibus30004
Ethics in Finance,FNCE30009,"Offered Summer Term, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fnce30009
Human Rights and Global Justice,UNIB20009,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/unib20009
Applied Microeconometric Modelling,ECOM30003,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ecom30003
Vegetation Management and Conservation,BOTA30004,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/bota30004
Japanese 3,JAPN10007,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/japn10007
Drugs Affecting the Nervous System,PHRM30002,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/phrm30002
Learning via Sport and Outdoor Education,EDUC20070,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/educ20070
Consumer Law,BLAW20003,"Offered Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/blaw20003
Genes: Organisation and Function,GENE30002,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/gene30002
Special Relativity and Electromagnetism,PHYC20015,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phyc20015
Chemistry 2,CHEM10004,"Offered Summer Term, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chem10004
Chinese 6,CHIN20004,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20004
Fluid Mechanics,ENGR30002,"Offered Semester 1, Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/engr30002
Reactors and Catalysis,CHEN30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chen30001
Structural Theory and Design,CVEN30009,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/cven30009
Physics 2: Advanced,PHYC10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/phyc10002
Drugs That Shape Society,UNIB20008,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/unib20008
Time Series Analysis and Forecasting,ECOM30004,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ecom30004
Medical Microbiology: Virology,MIIM30014,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/miim30014
Calculus 2,MAST10006,"Offered Summer Term, Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/mast10006
"Perception, Memory and Cognition",PSYC30017,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/psyc30017
Principles of Immunology,MIIM30002,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/miim30002
Chinese 1,CHIN10005,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chin10005
Intro to Food Science & Human Nutrition,FOOD20003,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/food20003
Sound in Performance,MUSI10223,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/musi10223
Blue Planet - Intro to Marine Biology,EVSC20004,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/evsc20004
Experimental Economics,ECON30022,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/econ30022
The Music Of Spain,MUSI30030,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/musi30030
Managing Sustainably,MGMT30008,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mgmt30008
Declarative Programming,COMP30020,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/comp30020
Physics 1: Advanced,PHYC10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/phyc10001
Business Economics and e-Commerce,ECON20006,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/econ20006
The Psychopathology of Everyday Life,PSYC30014,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/psyc30014
Japanese 5,JAPN30007,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/japn30007
Problem Solving in Environmental Science,EVSC30002,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/evsc30002
"Literacy, Power and Learning",EDUC20081,"Offered July, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/educ20081
Brand Management,MKTG20006,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mktg20006
The Future of Work,MGMT30019,"Offered Summer Term, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mgmt30019
Health Economics,ECON30023,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/econ30023
Well-Being: Learning from South Asia,UNIB20025,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/unib20025
"Wellbeing, Motivation and Performance",EDUC10057,"Offered January, Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/educ10057
Applied Ecology,ECOL30005,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ecol30005
Sustainable and Equitable Energy Futures,UNIB10025,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/unib10025
"Knowledge, Learning and Culture",EDUC20065,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/educ20065
Actuarial Statistics,ACTL30004,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/actl30004
Music and Film since 1900,MUSI30004,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/musi30004
Links Between Health and Learning,EDUC20073,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/educ20073
Physics 2: Physical Science & Technology,PHYC10004,"Offered Summer Term, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/phyc10004
Accounting Reports and Analysis,ACCT10001,"Offered Summer Term, Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/acct10001
Graph Theory,MAST30011,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mast30011
Music in the Culture of the Renaissance,MUSI30011,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/musi30011
Business in Asia,IBUS20001,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/ibus20001
Entrepreneurship and Product Innovation,MKTG20007,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/mktg20007
Indigenous Art and Changing the Nation,AIND20011,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/aind20011
Introduction to Urban Planning,PLAN10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/plan10002
Medical and Applied Immunology,MIIM30003,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/miim30003
Data Analysis,MAST10010,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/mast10010
Intermediate Microeconomics,ECON20002,"Offered Summer Term, Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/econ20002
Principles of Marketing,MKTG10001,"Offered Summer Term, Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/mktg10001
Animal Systems Analysis,ANSC30009,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ansc30009
Economics of Food Markets,ECON30007,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/econ30007
Guitar Ensemble 1 (Breadth),MUSI10173,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/musi10173
The Wellbeing Orchestra,MUSI10222,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/musi10222
The Art of Game Music,MUSI20173,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20173
Quantitative Methods 2,ECON20003,"Offered Summer Term, Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/econ20003
Symphonic Ensembles 1 (Breadth),MUSI20124,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20124
"Genetics, Health, and Society",POPH20001,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/poph20001
Food Research & Development,FOOD30009,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/food30009
Shakuhachi Ensemble 1,MUSI30139,"Offered Semester 1, Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/musi30139
Market and Business Research,MKTG20004,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mktg20004
Riffs: Guitar Cultures & Practice 2,MUSI20196,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20196
Japanese 4,JAPN20008,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/japn20008
Principles of Brewing,FOOD20007,"Offered Semester 2 (Early-Start), 2024",2,https://handbook.unimelb.edu.au/2024/subjects/food20007
Entrepreneurial Finance,FNCE30006,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fnce30006
Sensing and Measurement,GEOM20015,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/geom20015
Principles of Business Law,BLAW10001,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/blaw10001
Drug Treatment of Disease,PHRM30003,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/phrm30003
Engineering Technology and Society,ENGR10004,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/engr10004
Design of Algorithms,COMP20007,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/comp20007
Indonesian 4,INDO10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/indo10002
Organisational Behaviour,MGMT20001,"Offered Summer Term, Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mgmt20001
Design Studio Gamma,ARCH20002,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/arch20002
Architectural Technology,ABPL20033,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/abpl20033
Intellectual Property Law,LAWS20014,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/laws20014
Information Security and Privacy,INFO30006,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/info30006
Architectural Tectonics,ABPL30041,"Offered Semester 1, Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/abpl30041
Introductory Financial Mathematics,ACTL20001,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/actl20001
Making Music For Film And Animation 1,MUSI10179,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/musi10179
Intermediate Financial Accounting,ACCT20002,"Offered Summer Term, Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/acct20002
Signals and Systems,ELEN30012,"Offered Semester 1, Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/elen30012
Design Studio Beta,ARCH20001,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/arch20001
Chinese 4,CHIN20002,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20002
Food Nutrition and Health,NUTR20001,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/nutr20001
Globalisation and the World Economy,ECON20007,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/econ20007
Chinese Music Ensemble 1,MUSI20135,"Offered Summer Term, Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20135
Cost Management,ACCT20001,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/acct20001
Industrial Economics,ECON30003,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/econ30003
Managing Strategic Change,MGMT30005,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/mgmt30005
Drugs: From Discovery to Market,PHRM30008,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/phrm30008
Life Drawing: The Body,FINA10036,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/fina10036
Choir 1,MUSI10159,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/musi10159
Sustainable Food Systems,AGRI20003,"Offered Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/agri20003
Music History 1: 17th & 18th Centuries,MUSI10047,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/musi10047
Animal Physiology and Growth,ANSC20001,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ansc20001
International Trade Policy,ECON30001,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/econ30001
Managing Entrepreneurship and Innovation,MGMT30006,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mgmt30006
Music and Politics,MUSI20204,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20204
Deafness and Communication,EDUC20069,"Offered February, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/educ20069
Japanese 6,JAPN30008,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/japn30008
Indigenous Engineering and Design,MULT30022,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/mult30022
Labour Economics,ECON30006,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/econ30006
Science Communication and Employability,MULT20011,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mult20011
Principles of Finance,FNCE10002,"Offered Summer Term, Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/fnce10002
Music Language 3: Modern Directions,MUSI30046,"Offered Summer Term, Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/musi30046
Project Management,MGMT20003,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/mgmt20003
Neurophysiology: Neurons and Circuits,NEUR30002,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/neur30002
Economic Analysis and Policy,ECON30013,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/econ30013
Under Camera Animation,FINA20036,"Offered Summer Term, February, Winter Term, July, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fina20036
Construction of Residential Buildings,ABPL20042,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/abpl20042
Environmental Building Systems,ABPL20036,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/abpl20036
Geoscience: Evolution of The Earth,ERTH10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/erth10002
Lifespan Social & Emotional Development,PSYC30016,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/psyc30016
Youth and Popular Culture,EDUC30067,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/educ30067
Foundations of Computing,COMP10001,"Offered Summer Term, Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/comp10001
Comparative Animal Physiology,ZOOL20006,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/zool20006
Chinese 2,CHIN10006,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chin10006
Food Microbiology and Safety,FOOD20006,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/food20006
Japanese 7,JAPN30005,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/japn30005
Introductory Macroeconomics,ECON10003,"Offered Summer Term, Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/econ10003
Animal Structure and Function,ZOOL20005,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/zool20005
Indonesian 4,INDO20007,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indo20007
Viscera and Visceral Systems,ANAT30008,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/anat30008
Actuarial Modelling I,ACTL30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/actl30001
Probability for Statistics,MAST20006,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mast20006
Environmental Chemistry,CHEM20011,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chem20011
"Improvisation: Text, Space and Action",THTR20022,"Offered Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/thtr20022
Managing Work and Your Career,MGMT30015,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/mgmt30015
Linear Algebra,MAST10007,"Offered Summer Term, Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/mast10007
Design Processes and Techniques,ARCH20004,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/arch20004
Concepts in Cell & Developmental Biology,CEDB30002,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/cedb30002
Pharmacology: How Drugs Work,PHRM20001,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phrm20001
Indonesian 5,INDO30011,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/indo30011
Understanding Knowing and Learning,EDUC10050,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/educ10050
Engineering Mathematics,MAST20029,"Offered Summer Term, Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mast20029
Orchestration,MUSI30025,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/musi30025
Dynamical Meteorology and Oceanography,ATOC30004,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/atoc30004
Engineering Risk Management,CVEN30008,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/cven30008
Principles of Management,MGMT10002,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/mgmt10002
Vector Calculus,MAST20009,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mast20009
International Finance,FNCE30003,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fnce30003
Australian Economic History,ECON20008,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/econ20008
Indonesian 6,INDO30007,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/indo30007
Plant Evolution,BOTA30002,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/bota30002
Dancing the Dance 1,DNCE10027,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/dnce10027
Playing in a Band: Music & Young People,EDUC10058,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/educ10058
Economics and Cities,PROP10001,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/prop10001
"Ensemble Filmmaking, Art and Industry",SCRN20014,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/scrn20014
Corporate Law,BLAW20001,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/blaw20001
Electronic Dance Music Technique,MUSI20208,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20208
Reproductive Physiology,BIOL30001,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/biol30001
History of Economic Thought,ECON30008,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/econ30008
Playing with Paper: Collage & Connection,EDUC20077,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/educ20077
Language in Aboriginal Australia,LING20009,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ling20009
Critical Thinking with Data,MAST20034,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/mast20034
Marketing and Society,MKTG30007,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/mktg30007
Mathematical Economics,ECON30020,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/econ30020
Auslan and Visual Communication,EDUC20076,"Offered July, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/educ20076
Human and Medical Genetics,GENE30005,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/gene30005
Development of the Thinking Child,PSYC30019,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/psyc30019
Group Theory and Linear Algebra,MAST20022,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mast20022
Physics 1,PHYC10003,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/phyc10003
Music Language 1: the Diatonic World,MUSI10023,"Offered Summer Term, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/musi10023
Animal Welfare and Ethics,ANSC30005,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ansc30005
The Integrated Brain,PSYC30020,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/psyc30020
Japanese 1,JAPN10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/japn10001
Indonesian 3,INDO10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/indo10001
Service and Relationship Marketing,MKTG30003,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mktg30003
Economics of Financial Markets,ECON30024,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/econ30024
Advertising and Promotions,MKTG30010,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mktg30010
The Music Producer: From Brass to Beats,MUSI30236,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/musi30236
Managing in Contemporary Organisations,MGMT30002,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/mgmt30002
Computer Systems,COMP30023,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/comp30023
Sports Science & Coaching Applications,EDUC30070,"Offered Semester 1, Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/educ30070
Japanese 4,JAPN10008,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/japn10008
Painting Techniques,FINA20026,"Offered Summer Term, February, Semester 1, Winter Term, July, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fina20026
Big Band 2 (Breadth),MUSI20132,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20132
Peak Performance Under Pressure,MUSI20203,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20203
Field Botany,BOTA30006,"Offered Summer Term, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/bota30006
Sports Economics,ECON20011,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/econ20011
Academic English 1,ESLA10003,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/esla10003
Accelerated Mathematics 1,MAST10008,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/mast10008
Basic Econometrics,ECOM30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ecom30001
Light in Performance,FINA20043,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fina20043
Algorithmic Trading,FNCE30010,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fnce30010
Managing Processes and Projects,MGMT20002,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mgmt20002
Marine Botany,BOTA30001,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/bota30001
Managing Supply Chain Networks,MGMT30011,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mgmt30011
Quantitative Methods 1,ECON10005,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/econ10005
Chemistry: Reactions and Synthesis,CHEM20018,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chem20018
