Subject Name,Subject Code,Primary Info,Credit Points,Subject Url
German 8,GERM20002,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/germ20002
Spanish 3,SPAN10003,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/span10003
Russian 2,RUSS10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/russ10002
Environmental Design- Commercial,ARCH30003,"Offered June, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/arch30003
Applications of Genetics and Genomics,GENE20004,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/gene20004
Frontiers in Veterinary Science,VETS20019,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/vets20019
Foundational Biology: Life's Complexity,BIOL10010,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/biol10010
Arabic 6,ARBC30005,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/arbc30005
Lifestage Nutrition,NUTR30003,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/nutr30003
Urban Forest Ecosystems,FRST30003,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/frst30003
Drugs in Biomedical Experiments,PHRM30009,"Offered Semester 1, Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/phrm30009
Algebra,MAST30005,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mast30005
Stochastic Modelling,MAST30001,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mast30001
Advanced Interface Prototyping,INFO30005,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/info30005
Pop Song Writing 1,MUSI10184,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/musi10184
Circuits and Systems,BMEN30006,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/bmen30006
Drawing with Anatomy,FINA20035,"Offered Summer Term, February, Winter Term, July, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fina20035
Natural Environments,ENVS10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/envs10001
Beer Styles and Sensory Analysis,FOOD10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/food10001
Acting for Camera,DRAM30020,"Offered July, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/dram30020
"Performance, Potential and Development",EDUC10059,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/educ10059
Environmental Rights & Responsibilities,LAWS20009,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/laws20009
Intro. to Numerical Computation in C,COMP20005,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/comp20005
"Drama, Improvisation and Connection",EDUC10053,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/educ10053
Youth Leading Change,EDUC20075,"Offered July, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/educ20075
Algorithms and Data Structures,COMP20003,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/comp20003
From the Solar System to the Cosmos,PHYC10008,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/phyc10008
Graphics and Interaction,COMP30019,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/comp30019
Animals & Society 2: Human-Animal Bond,ANSC20004,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ansc20004
Hashtag Cyberstar,THTR30042,"Offered Summer Term, February, Winter Term, July, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/thtr30042
Dancing the Dance 2: Create & Perform,DNCE20031,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/dnce20031
Past Climates: Icehouse to Greenhouse,ERTH20003,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/erth20003
Making Movies 1,FLTV10010,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/fltv10010
Managing the Multinational,MGMT20006,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/mgmt20006
The Economics of Taxation,ECON30016,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/econ30016
The Romantic Piano,MUSI30256,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/musi30256
Applying Digital Infrastructure,GEOM20013,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/geom20013
Physics 2: Life Sciences & Environment,PHYC10006,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/phyc10006
The Laptop Recording Studio,MUSI20174,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20174
Energy and the Environment,EVSC20006,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/evsc20006
Electrical Device Modelling,ELEN30011,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/elen30011
Indonesian 3,INDO20006,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indo20006
Still Life: Nature Morte,FINA10035,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/fina10035
Fundamentals of Cell Biology,CEDB20003,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/cedb20003
Economics of the Environment,ECON20004,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/econ20004
Marine Biodiversity and Biogeography,ECOL30007,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ecol30007
Construction Contract Administration,ABPL30039,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/abpl30039
Chinese 3,CHIN20001,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20001
Topics in Animal Health,ANSC20003,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/ansc20003
Australia in the Wine World,AGRI10039,"Offered February, July, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/agri10039
Dangerous Earth,ERTH20001,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/erth20001
Developmental Neurobiology,NEUR30005,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/neur30005
"Introduction to Life, Earth and Universe",MULT10011,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/mult10011
Advanced Recording Studio Techniques,MUSI20190,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20190
Creative Projects-Digital Technologies,EDUC10049,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/educ10049
Rock Music: From Roots to Retro,MUSI10219,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/musi10219
Biochemistry and Molecular Biology,BCMB20002,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/bcmb20002
Complex Functions in Neuroscience,NEUR30004,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/neur30004
Japanese 3,JAPN20007,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/japn20007
Animal Behaviour,ZOOL30006,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/zool30006
Irrigation and Water Management,AGRI30016,"Offered June, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/agri30016
Complex Analysis,MAST30021,"Offered Semester 1, Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mast30021
Global Marketing,MKTG20009,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mktg20009
Cross-Cultural Management and Teamwork,MGMT20007,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/mgmt20007
Management of Financial Institutions,FNCE20002,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/fnce20002
"Nature, Conservation and Society",ENST30004,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/enst30004
Mechanics & Materials,MCEN30017,"Offered Semester 1, Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mcen30017
Introductory Personal Finance,FNCE20003,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fnce20003
Business Negotiations,MGMT20011,"Offered Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mgmt20011
Auditing and Assurance Services,ACCT30004,"Offered Semester 1, Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/acct30004
Biotechnology,BTCH20002,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/btch20002
World Music Choir,MUSI20143,"Offered Summer Term, Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20143
Street Art,CCDP20001,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ccdp20001
Managing Supply Chain Networks,MGMT30011,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mgmt30011
Design Studio Delta,ARCH30001,"Offered Semester 1, Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/arch30001
Measurement of Building Works,ABPL30040,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/abpl30040
"Health Law, Ethics and Society",LAWS20013,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/laws20013
Ecology,ECOL20003,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ecol20003
Auslan and Visual Communication,EDUC20076,"Offered July, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/educ20076
Human and Medical Genetics,GENE30005,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/gene30005
Development of the Thinking Child,PSYC30019,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/psyc30019
Evolution: Making Sense Of Life,BIOL20001,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/biol20001
Group Theory and Linear Algebra,MAST20022,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mast20022
Music Language 1: the Diatonic World,MUSI10023,"Offered Summer Term, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/musi10023
Quantum and Thermal Physics,PHYC20012,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phyc20012
Functional Foods,FOOD30010,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/food30010
The Integrated Brain,PSYC30020,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/psyc30020
Japanese 1,JAPN10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/japn10001
Sustainability in Developing Communities,MULT10013,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/mult10013
Indonesian 3,INDO10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/indo10001
Service and Relationship Marketing,MKTG30003,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mktg30003
Economics of Financial Markets,ECON30024,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/econ30024
Advertising and Promotions,MKTG30010,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mktg30010
The Music Producer: From Brass to Beats,MUSI30236,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/musi30236
Managing in Contemporary Organisations,MGMT30002,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/mgmt30002
Object Oriented Software Development,SWEN20003,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/swen20003
Taxation Law I,BLAW30002,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/blaw30002
Music Psychology,MUSI20149,"Offered Summer Term, Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20149
Managing for Competitive Advantage,MGMT30013,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mgmt30013
Retailing,MKTG30006,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mktg30006
Engineering Technology and Society,ENGR10004,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/engr10004
"Drawing, Painting and Sensory Knowing",EDUC10054,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/educ10054
Design of Algorithms,COMP20007,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/comp20007
Electrodynamics,PHYC30016,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/phyc30016
Indonesian 4,INDO10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/indo10002
Drug Treatment of Disease,PHRM30003,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/phrm30003
Indonesian Gamelan Ensemble,MUSI20138,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20138
Genetics in the Media,GENE10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/gene10001
Chemistry 1,CHEM10003,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chem10003
"Our Planet, Our Health",UNIB10017,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/unib10017
School Experience as Breadth,EDUC20080,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/educ20080
The Artist's Toolbox,THTR20023,"Offered Summer Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/thtr20023
Environmental Economics,ECON30011,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/econ30011
Companion Animal Biology,ANSC20005,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ansc20005
Green Infrastructure Technologies,ENST30003,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/enst30003
Food Processing & Preservation,FOOD30007,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/food30007
Indonesian 6,INDO20009,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indo20009
Tectonics and Geophysics,GEOL30002,"Offered Semester 1 (Early-Start), 2024",3,https://handbook.unimelb.edu.au/2024/subjects/geol30002
Evolutionary Genetics and Genomics,GENE30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/gene30001
Applied Animal Reproduction & Genetics,ANSC30004,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ansc30004
Regulating Digital Platforms,BLAW20002,"Offered Summer Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/blaw20002
Corporate Financial Decision Making,FNCE20005,"Offered Summer Term, Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fnce20005
Differential Equations,MAST20030,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mast20030
Contemporary Art and Biomedicine,CREA10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/crea10001
Music Language 2: Chromaticism & Beyond,MUSI20061,"Offered Summer Term, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20061
Investments,FNCE30001,"Offered Semester 1, Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fnce30001
Japanese 2,JAPN10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/japn10002
Research-Based Physiology,PHYS20009,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phys20009
Site Tectonics,LARC30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/larc30001
Statistical Physics,PHYC30017,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/phyc30017
Greening Landscapes,HORT20027,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/hort20027
"Sex, Death and the Ecstatic in Music",MUSI30015,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/musi30015
Employment Law,LAWS30029,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/laws30029
Making Movies 2,FLTV20005,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fltv20005
Plant Growth Processes,AGRI20026,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/agri20026
"Creativity, Genius, Expertise and Talent",MUSI20222,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/musi20222
The Figure in Performance,FINA20041,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fina20041
Geotechnical Modelling and Design,CVEN30010,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/cven30010
Understanding the Built Environment,ABPL10005,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/abpl10005
Biosystems Design,BMEN30008,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/bmen30008
Macroeconomics,ECON30009,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/econ30009
Inside look at MTC,DRAM10026,"Offered Semester 1, June, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/dram10026
Neuromarketing,MKTG30008,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/mktg30008
Big Band 1 (Breadth),MUSI20134,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20134
Neuroscience and the Mind,PSYC30018,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/psyc30018
Modern and Future Climate,ATOC30006,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/atoc30006
Positive Communities and Organisations,EDUC20074,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/educ20074
Cities: From Local to Global,ABPL20035,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/abpl20035
Fundamentals of Chemistry,CHEM10007,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chem10007
Probability,MAST20004,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mast20004
Money and Banking,ECON30005,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/econ30005
Chinese Music Ensemble 2,MUSI20209,"Offered Summer Term, Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20209
Global Human Rights Law,LAWS20012,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/laws20012
Accounting for Corporate Entities,ACCT20004,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/acct20004
Contingencies,ACTL30003,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/actl30003
Intermediate Macroeconomics,ECON20001,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/econ20001
Economic Development,ECON30002,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/econ30002
Biology of Australian Flora & Fauna,BIOL10001,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/biol10001
Foundations of Electrical Networks,ELEN20005,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/elen20005
"Sport, Leadership and the Community",EDUC30073,"Offered July, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/educ30073
Indonesian 2,INDO10006,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/indo10006
Design and the Moving Image,THTR20043,"Offered June, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/thtr20043
Sub-atomic Physics,PHYC30011,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/phyc30011
Business in the Global Economy,IBUS20002,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/ibus20002
Statistics,MAST20005,"Offered Summer Term, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mast20005
Deafness and Communication,EDUC20069,"Offered February, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/educ20069
Japanese 6,JAPN30008,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/japn30008
Indigenous Engineering and Design,MULT30022,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/mult30022
"Ethics, gender and the family",EDUC30065,"Offered February, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/educ30065
Labour Economics,ECON30006,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/econ30006
Science Communication and Employability,MULT20011,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mult20011
Foundations of Informatics,INFO20002,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/info20002
Derivative Securities,FNCE30007,"Offered Semester 1, Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fnce30007
Vegetation Management and Conservation,BOTA30004,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/bota30004
Japanese 3,JAPN10007,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/japn10007
Drugs Affecting the Nervous System,PHRM30002,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/phrm30002
Learning via Sport and Outdoor Education,EDUC20070,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/educ20070
Consumer Law,BLAW20003,"Offered Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/blaw20003
Genes: Organisation and Function,GENE30002,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/gene30002
Special Relativity and Electromagnetism,PHYC20015,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phyc20015
Chemistry 2,CHEM10004,"Offered Summer Term, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chem10004
Chinese 6,CHIN20004,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20004
Fluid Mechanics,ENGR30002,"Offered Semester 1, Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/engr30002
Reactors and Catalysis,CHEN30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chen30001
Structural Theory and Design,CVEN30009,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/cven30009
Physics 2: Advanced,PHYC10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/phyc10002
Drugs That Shape Society,UNIB20008,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/unib20008
Time Series Analysis and Forecasting,ECOM30004,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ecom30004
Medical Microbiology: Virology,MIIM30014,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/miim30014
Calculus 2,MAST10006,"Offered Summer Term, Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/mast10006
"Perception, Memory and Cognition",PSYC30017,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/psyc30017
Principles of Immunology,MIIM30002,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/miim30002
Chinese 1,CHIN10005,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chin10005
Intro to Food Science & Human Nutrition,FOOD20003,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/food20003
Sound in Performance,MUSI10223,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/musi10223
Blue Planet - Intro to Marine Biology,EVSC20004,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/evsc20004
Experimental Economics,ECON30022,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/econ30022
The Music Of Spain,MUSI30030,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/musi30030
Managing Sustainably,MGMT30008,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mgmt30008
Declarative Programming,COMP30020,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/comp30020
Physics 1: Advanced,PHYC10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/phyc10001
Business Economics and e-Commerce,ECON20006,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/econ20006
The Psychopathology of Everyday Life,PSYC30014,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/psyc30014
Japanese 5,JAPN30007,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/japn30007
Problem Solving in Environmental Science,EVSC30002,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/evsc30002
"Literacy, Power and Learning",EDUC20081,"Offered July, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/educ20081
Brand Management,MKTG20006,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mktg20006
The Future of Work,MGMT30019,"Offered Summer Term, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mgmt30019
Health Economics,ECON30023,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/econ30023
Well-Being: Learning from South Asia,UNIB20025,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/unib20025
"Wellbeing, Motivation and Performance",EDUC10057,"Offered January, Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/educ10057
Applied Ecology,ECOL30005,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ecol30005
Sustainable and Equitable Energy Futures,UNIB10025,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/unib10025
Free Speech and Media Law,BLAW10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/blaw10002
Advanced Food Analysis,FOOD30008,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/food30008
Space in Performance,FINA30023,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fina30023
Food Law and Policy,LAWS10005,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/laws10005
Jazz: The Improvisatory Spirit,MUSI10202,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/musi10202
Public Trials,LAWS30024,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/laws30024
Genetic Analysis,GENE30004,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/gene30004
The Secret Life of the Body 1,UNIB10011,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/unib10011
Real Analysis,MAST20026,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mast20026
Consumer Behaviour,MKTG20001,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mktg20001
