Subject Name,Subject Code,Primary Info,Credit Points,Subject Url
The Electronic Arts: Vision and Sound,CCDP10002,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ccdp10002
Indigenous Astronomy,PHYC10010,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/phyc10010
Wines of the World,EURO20009,"Offered July, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/euro20009
Entrepreneurship for Sustainability,MULT30024,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mult30024
French 8,FREN30022,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fren30022
Global Francophone Cities,FREN20025,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20025
French and Francophone Cultural Studies,FREN30021,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/fren30021
Indigenous Music and Musicians,MUSI20231,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20231
Anthropology & Food in Everyday Life,ANTH10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/anth10002
"Global Intersections:Gender, Race, Class",GEND10002,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/gend10002
Fundamentals of Interaction Design,INFO10003,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/info10003
Staging German,GERM30025,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/germ30025
French 8,FREN20023,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20023
Critical Debates,ENGL20035,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/engl20035
Indigenous Musical Instruments,MUSI20232,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/musi20232
Digital Humanities and Social Sciences,ARTS30003,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/arts30003
The French Media: From Ink to Link,FREN20024,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20024
Corpus Linguistics,LING30015,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/ling30015
Global Foundations of Design,ABPL20055,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/abpl20055
Game Design,INFO30009,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/info30009
Elements of Data Processing,COMP20008,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/comp20008
Economics for Environmental Scientists,ENST20004,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/enst20004
Build-Your-Own: Metaphysics,PHIL30055,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/phil30055
"Philosophy, Politics and Economics",ARTS10004,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/arts10004
Real World Epidemiology,POPH30003,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/poph30003
Dramatic Texts & Empowering Youth,EDUC20084,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/educ20084
Investigating Earth's Structure,GEOL20002,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/geol20002
Vine to Wine,AGRI20027,"Offered February, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/agri20027
Digital Tools and Methods,ARTS20001,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/arts20001
Breeding Better Humans? A History,HPSC20025,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/hpsc20025
Health & Disease in Wildlife Populations,VETS30033,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/vets30033
Decolonising the Landscape MultiStudio 1,AIND10005,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/aind10005
Latin American Music and Culture,MUSI20236,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/musi20236
Ethics and Equity in Health and Medicine,POPH30004,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/poph30004
Intro to Sustainable Water Management,ENEN30002,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/enen30002
French 7,FREN10008,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/fren10008
Visualisation and Data Wrangling,BUSA20001,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/busa20001
Stand Up and Be Funny,PERF20001,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/perf20001
Debating Science in Society,HPSC20024,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hpsc20024
Arts Internship,MULT20010,"Offered Summer Term, Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mult20010
Arts Internship,MULT30019,"Offered Summer Term, Semester 1, Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mult30019
Global Pop,MUSI20219,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/musi20219
Earth's Surface Processes,EVSC20008,"Offered July, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/evsc20008
Urban Indigenous History,HIST30078,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hist30078
Challenges & Hopes in Contemporary Asia,UNIB10021,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/unib10021
Going Places - Travelling Smarter,ARTS20002,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/arts20002
Indigenous Cultures and Knowledges,UNIB20022,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/unib20022
Inequalities: Causes and Consequences,UNIB20021,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/unib20021
Language,LANG10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/lang10001
Wine & Spirits:An Australian Perspective,AGRI20045,"Offered July, September, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/agri20045
The Buddhist Universe: An Introduction,MULT10021,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/mult10021
Samba Band,MUSI20163,"Offered January, Semester 1, June, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20163
Environmental Technologies,ABPL10007,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/abpl10007
Italian 3,ITAL20007,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ital20007
Australian Politics in the Long Run,POLS30007,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/pols30007
Japanese 8,JAPN20004,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/japn20004
Hebrew 6,HEBR20008,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hebr20008
Foundational Biology: Life's Machinery,BIOL10008,"Offered Summer Term, Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/biol10008
Ancient Greek 6,CLAS30025,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/clas30025
Money and Sweat: Economic Anthropology,ANTH30024,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/anth30024
The Holocaust & Genocide,HIST20013,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/hist20013
A History of Violence,HIST30068,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hist30068
German 9,GERM20009,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/germ20009
French 5,FREN10006,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/fren10006
Indonesian Literature and Film,INDO30006,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/indo30006
Free Play New Music Improvisation Ensem,MUSI20164,"Offered January, Semester 1, June, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20164
Experiencing Italian Foodscapes,EURO30007,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/euro30007
Islam in the Modern World,ISLM10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/islm10002
Intensive Akkadian 1,ANCW10008,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/ancw10008
Intensive Syriac Aramaic,ANCW20018,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/ancw20018
Contemporary Italy Study Abroad,ITAL30005,"Offered November, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ital30005
Controversies in Australian History,HIST30064,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hist30064
Indonesian Politics and Society,INDO20018,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indo20018
German 3,GERM20004,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/germ20004
Variation in Japanese Language,JAPN20012,"Offered Summer Term, Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/japn20012
Real and Artificial Neural Networks,NEUR30006,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/neur30006
Development in the 21st Century,DEVT20001,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/devt20001
Red Empire: The Soviet Union and After,HIST20084,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hist20084
Bad Science,HPSC10004,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/hpsc10004
Space Studio,FINA30022,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fina30022
Matters of Taste: French Eating Cultures,FREN30015,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/fren30015
"Myth, Art and Empire: Greece and Rome",ANCW10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ancw10002
French 4,FREN20017,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20017
Chinese 7,CHIN10003,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chin10003
Spanish 5,SPAN10007,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/span10007
"Rock, Pop & Resistance",SPAN30012,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/span30012
Spanish 7,SPAN30016,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/span30016
German 8,GERM30022,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/germ30022
"Work, Labour and Society",SOCI30015,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/soci30015
Race and Gender: Philosophical Issues,PHIL30052,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/phil30052
Cold War Cultures in Asia,HIST30066,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hist30066
Valuation of Land and Buildings,PROP30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/prop30001
Spanish 4,SPAN10004,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/span10004
"Mind, Brain & Behaviour 1",PSYC10003,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/psyc10003
Understanding Society,SOCI10001,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/soci10001
Law in Social Theory,CRIM30012,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/crim30012
Policing,CRIM20003,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/crim20003
Living in a Risk Society,SOCI30009,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/soci30009
Biology: Life's Complexity,BIOL10011,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/biol10011
The History of Cool: Fashion & Attitude,DPSS10007,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/dpss10007
Aboriginal Women: Activism & Leadership,INDG20003,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indg20003
Literature and Performance,ENGL10002,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/engl10002
Italian Fictions,ITAL30006,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ital30006
Contemporary Korea,KORE20002,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/kore20002
Italian 6,ITAL10007,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ital10007
Ancient Greek 1,CLAS10004,"Offered Semester 1, Winter Term, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/clas10004
Spanish 1,SPAN10001,"Offered Semester 1, Winter Term, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/span10001
European Art & Absolute Power 1660-1815,AHIS30003,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ahis30003
Shakespeare in Performance,ENGL20033,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/engl20033
Social Problems in Japan,JAPN30002,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/japn30002
"Mind, Brain and Behaviour 2",PSYC10004,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/psyc10004
The House of Fiction: Literary Realism,ENGL20025,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/engl20025
Copernicus to Darwin: A Cultural History,HPSC30037,"Offered Summer Term, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hpsc30037
French 6,FREN30004,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fren30004
China in Global History since 1945,HIST20086,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hist20086
Interpreting Material Culture,ANCW20028,"Offered Summer Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ancw20028
Performance Design Studio,FINA30024,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fina30024
Introduction to Language Translation,ARTS30002,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/arts30002
Theatre Histories,ENGL20036,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/engl20036
"Science, Technology and Public Policy",PPMN20001,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/ppmn20001
German 1,GERM10004,"Offered Summer Term, Semester 1, Winter Term, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/germ10004
French 6,FREN20002,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20002
Experiencing Italian Foodscapes,EURO20008,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/euro20008
From Page to Stage: French Theatre,FREN20022,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20022
Renaissance Art in Global Context,AHIS30022,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ahis30022
Race and Racism in Australia,SOCI30014,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/soci30014
Japanese 6,JAPN10004,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/japn10004
Russian 4,RUSS20005,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/russ20005
Ancient Egyptian 2,ANCW10007,"Offered August, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ancw10007
Real Analysis: Advanced,MAST20033,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mast20033
Italian 8,ITAL10010,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ital10010
"Crime, Criminology, and Critique",CRIM10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/crim10001
God and the Natural Sciences,HPSC20020,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hpsc20020
Modern and Contemporary Literature,ENGL10001,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/engl10001
Ancient Egyptian 3,ANCW20023,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ancw20023
Arabic 5,ARBC20006,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/arbc20006
Chinese 6,CHIN30009,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chin30009
Global Youth,GEOG10003,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/geog10003
Asian Religions in Societal Context,ASIA30003,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/asia30003
Critical and Theoretical Studies 2,FINA10032,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/fina10032
Graphic Design Studio 3,GDES30003,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/gdes30003
German 7,GERM20001,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/germ20001
"Local Sites, Global Connections",GEOG30027,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/geog30027
"Slavery & Freedom: US History, 1763-1945",HIST20059,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hist20059
Korean 4,KORE10004,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/kore10004
Chinese 8,CHIN10004,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chin10004
"Sex, Gender and Culture",GEND10001,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/gend10001
Human Rights in Asia and the Middle East,ASIA20007,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/asia20007
Korean 1,KORE10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/kore10001
Popular Music Studies,MUSI20227,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/musi20227
Hebrew 3,HEBR10005,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/hebr10005
German 5,GERM30005,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/germ30005
Italian 8,ITAL20003,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ital20003
Cooking up the Nation,SPAN30019,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/span30019
Calculus 2: Advanced,MAST10021,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/mast10021
Global Environmental Politics,POLS30022,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/pols30022
Creative Writing: Poetry and Fiction,CWRI10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/cwri10001
Russian 3,RUSS20004,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/russ20004
Popular Fiction,ENGL30007,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/engl30007
Corporate Power and White Collar Crime,CRIM30005,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/crim30005
Italian 5,ITAL10006,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ital10006
Climate Change: Why People Disagree,PPMN20002,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/ppmn20002
German Cultural Studies B,GERM30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/germ30001
The Secret Life of Language,LING10001,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ling10001
Intensive French 3 and 4,FREN20018,"Offered Summer Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20018
Latin 3,CLAS10012,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/clas10012
A Taste of Europe: Melbourne Intensive,EURO30006,"Offered February, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/euro30006
The Power and Limits of Logic,PHIL30043,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/phil30043
French 3,FREN10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/fren10001
Hebrew 4,HEBR10006,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/hebr10006
Second Language Learning and Teaching,LING20003,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ling20003
First Language Acquisition,LING30003,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/ling30003
Rebels and Revolutionaries,HIST20065,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hist20065
Ethnic Nationalism and the Modern World,ANTH20011,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/anth20011
"Fertility, Mortality and Social Change",GEOG20016,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/geog20016
Italian 4,ITAL20008,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ital20008
Life Writing,CWRI30013,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/cwri30013
Philosophy: The Big Questions,PHIL10002,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/phil10002
Contemporary Chinese Literature,CHIN10019,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chin10019
Aboriginal Writing,INDG30004,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/indg30004
French and Francophone Cultural Studies,FREN20016,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/fren20016
"City Cultures, Urban Ecologies",CULS30005,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/culs30005
Nutrition Policy and Public Health,NUTR30001,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/nutr30001
Performance and the World,ENGL30048,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/engl30048
Variation in Japanese Language,JAPN30012,"Offered Summer Term, Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/japn30012
Philosophy of Language,PHIL30053,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/phil30053
A History of Sexualities,HIST30004,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hist30004
Science and Society,HPSC30023,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hpsc30023
Asian Century: Meaning and Impact,ASIA10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/asia10002
Criminal Law and Political Justice,CRIM20002,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/crim20002
"Young People, Crime and Justice",CRIM30011,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/crim30011
Contemporary Japan,JAPN20005,"Offered Semester 1, Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/japn20005
Tales of Muslim Spain,SPAN20026,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/span20026
